"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Lmao. Cross really? 😂😂🤭
#BBNaija https://t.co/U2iTYItSaw",FALSE,0,NA,2021-07-29 08:51:22,FALSE,NA,"1420668260769533952",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Kiddsglasses",0,FALSE,FALSE,NA,NA
"“Give me another egg na”. They’re cruising like they’re in a restaurant 😭#BBNaija",FALSE,0,NA,2021-07-29 08:51:22,FALSE,NA,"1420668260345950210",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ketso28",0,FALSE,FALSE,NA,NA
"@SagaBbnija @Twinkle_Irawo Your guy should really step up on his game and lock 🔒 up #BBNaija",FALSE,0,"SagaBbnija",2021-07-29 08:51:19,FALSE,"1420655760846032899","1420668246957740040","833986234234105856","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Kikeade4",0,FALSE,FALSE,NA,NA
"RT @Eminitybaba_: I want to check something 

RT for Maria

Like for Nini

#bbnaija #BBNaijaShineYaEyes https://t.co/O9DmfMLhVT",FALSE,0,NA,2021-07-29 08:51:11,FALSE,NA,"1420668214179209216",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PortableOge",94,TRUE,FALSE,NA,NA
"RT @Mount16851676: LiquoRose🌺 is the most Beautiful Queen👸to ever grace #BBNaija 

FactsOnly 🤝 #LiquoroseStan https://t.co/WieDGrd5oQ",FALSE,0,NA,2021-07-29 08:51:10,FALSE,NA,"1420668209896869888",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LyaDiamondD",2,TRUE,FALSE,NA,NA
"RT @liquorose_: Good morning my RoseArmy🌹
Another bright and beautiful morning

It is Day 5 and your Queen is ready for all the challenges…",FALSE,0,NA,2021-07-29 08:51:09,FALSE,NA,"1420668205312380931",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Becca88365885",103,TRUE,FALSE,NA,NA
"RT @MzAwukubea: By next week am sure Liquorose will hit 1 million on Instagram. Waiting her verification.  The #RoseArmy #liquorose #lions…",FALSE,0,NA,2021-07-29 08:51:09,FALSE,NA,"1420668204859412482",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","IsholaDollar",14,TRUE,FALSE,NA,NA
"RT @JaynaijaBlog: A thread of some savage, and funniest replies/videos  i came across yesterday.

1. Some #BBNaija Liquorose Stan self 😂😂 h…",FALSE,0,NA,2021-07-29 08:51:09,FALSE,NA,"1420668203236200449",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","liquorose_stan_",164,TRUE,FALSE,NA,NA
"RT @viccetti: Available in all sizes
Prize : N3000
Nationwide delivery 🚚 

WhatsApp https://t.co/gctHgXbji6

#BBNaija Maria Matic Sammie Zo…",FALSE,0,NA,2021-07-29 08:51:07,FALSE,NA,"1420668198068883456",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","samenappy",85,TRUE,FALSE,NA,NA
"RT @Umahi88: Imagine BBNaija Season 6 without white money 🤣🤣🤣🤣🤣#BBNaija https://t.co/JUwX92iRjs",FALSE,0,NA,2021-07-29 08:51:07,FALSE,NA,"1420668195824754688",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","koka_dot",16,TRUE,FALSE,NA,NA
