"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Odogwu_Nomso: Liquorose &amp; White Money highlights tonight 

#BBNaija https://t.co/HoEryT0eZf",FALSE,0,NA,2021-07-31 11:06:54,FALSE,NA,"1421427142122999809",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","n_kaybio",590,TRUE,FALSE,NA,NA
"RT @Goya_Laura8: I like angel but I think she is acting for viewers not being her self 👌

#BBNaijaShineYaEye 
#BBNaija",FALSE,0,NA,2021-07-31 11:06:52,FALSE,NA,"1421427136251011073",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Cute_K4TohBad",3,TRUE,FALSE,NA,NA
"RT @Amchizzy: My Ranvee Yousef on my screen. He looks so sweet... Eye candy ♥️ #BBNaija",FALSE,0,NA,2021-07-31 11:06:50,FALSE,NA,"1421427128722067461",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KingDavidAmedu",2,TRUE,FALSE,NA,NA
"RT @EdnsMbewe: Beatrice #BBNaija https://t.co/z3Ug2nwXGV",FALSE,0,NA,2021-07-31 11:06:50,FALSE,NA,"1421427126373322755",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Pengi21",3,TRUE,FALSE,NA,NA
"RT @Gold_Apparels: \"so you Stan Liquorose too\" #BBNaija https://t.co/rVdOpNFBH5",FALSE,0,NA,2021-07-31 11:06:49,FALSE,NA,"1421427122275504130",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","alsotimi",12,TRUE,FALSE,NA,NA
"RT @ubifrankIin01__: So  I'l be Giving out 1 Samsung S9+ used by me to win all you have to do is (retweet and Dm your phone number) i will…",FALSE,0,NA,2021-07-31 11:06:48,FALSE,NA,"1421427119012384773",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CharlesBonaven6",41,TRUE,FALSE,NA,NA
"RT @Amchizzy: Yousef after describing how to face while worshipping at the mecca... \"but God is everywhere\"!

#BBNaija yes baby God is defi…",FALSE,0,NA,2021-07-31 11:06:47,FALSE,NA,"1421427112779468800",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KingDavidAmedu",1,TRUE,FALSE,NA,NA
"RT @BbNaija_Gossip: Liquorose so So so so so so so Good!!..

#BBNaija",FALSE,0,NA,2021-07-31 11:06:46,FALSE,NA,"1421427111965888518",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Kindy5201",1,TRUE,FALSE,NA,NA
"RT @ThaGuru_: #BBNaija Whitemoney, Cross and Sammie don crase this night cos what's this madness🤣🤣🤣
#BBNaija https://t.co/6UtqDT8qPW",FALSE,0,NA,2021-07-31 11:06:46,FALSE,NA,"1421427109365493764",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Myndseth",54,TRUE,FALSE,NA,NA
"RT @MariaChike: Admin sef don lose focus 🥵 #bbnaija https://t.co/pQtv82UP2U",FALSE,0,NA,2021-07-31 11:06:45,FALSE,NA,"1421427105703866377",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ikmat42433809",350,TRUE,FALSE,NA,NA
"RT @BbNaija_Gossip: Emmanuel the Importer, Exporter.. 😁 ❤️ 💯.. Dude is a good Actor 💯😍😀.

#BBNaija",FALSE,0,NA,2021-07-31 11:06:44,FALSE,NA,"1421427101983461379",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Kindy5201",3,TRUE,FALSE,NA,NA
