"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @IamEuniceGbemi: #Nini 😫🥺🥰 Babeyyyyyyyyyyyyy so fineyyyyyyyyyyyy #bbnaija",FALSE,0,NA,2021-08-02 16:23:16,FALSE,NA,"1422231534887649281",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","styleeandsass",1,TRUE,FALSE,NA,NA
"RT @Amchizzy: Whitemoney: I withdrew from her after I found out she was the wild card. Now, she's asking why I'm acting like this. 

Cross:…",FALSE,0,NA,2021-08-02 16:23:16,FALSE,NA,"1422231534283673606",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","melaninchelsea",16,TRUE,FALSE,NA,NA
"RT @Officialfelizzy: Pere I'd make it easy for you... Like ❤️ for pere, Retweet 🔁for whitemoney... Never understand estimate the 💰geng  #BB…",FALSE,0,NA,2021-08-02 16:23:15,FALSE,NA,"1422231529560944641",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Footprintz4",486,TRUE,FALSE,NA,NA
"RT @Masuka__: Liquorose that's the tweet 🦁🌹 

#LiquoroseForTheMoney  #BBNaija #BBNaijia https://t.co/LBaak3klOy",FALSE,0,NA,2021-08-02 16:23:15,FALSE,NA,"1422231529367998466",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JohnBrainerd10",74,TRUE,FALSE,NA,NA
"RT @JonathanOcheje: This dude is spitting facts... 💯, %

Pere|| Sammie || #BBNaija || #NiniKnights || #BBNaijaShineYaEye  || Buhari https:/…",FALSE,0,NA,2021-08-02 16:23:14,FALSE,NA,"1422231526092296198",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dhaboy01",18,TRUE,FALSE,NA,NA
"Forget it we have good musicians..God Bless Nigeria 🙏 #BBNaija",FALSE,0,NA,2021-08-02 16:23:14,FALSE,NA,"1422231525836345349",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","leesunn89880991",0,FALSE,FALSE,NA,NA
"RT @vibes__N: Pick your poison 🏹🌚 #BBNaija https://t.co/pidru5aSxA",FALSE,0,NA,2021-08-02 16:23:13,FALSE,NA,"1422231524397752322",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ImoleDeji",40,TRUE,FALSE,NA,NA
"RT @Amchizzy: Whitemoney osondi owondi is the song needed at the moment 🤣🤣

*Whatever you do people must always talk* #BBNaija",FALSE,0,NA,2021-08-02 16:23:13,FALSE,NA,"1422231522082439169",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","itiz_ken",7,TRUE,FALSE,NA,NA
"Whitemoney is an attention hoarder #BBNaija",FALSE,0,NA,2021-08-02 16:23:12,FALSE,NA,"1422231518894870531",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","agberofc",0,FALSE,FALSE,NA,NA
"RT @nobodybeme: How Angel is balancing her good and bad girl personality need to be studied in school.. She is a bad bitch with a sweet sou…",FALSE,0,NA,2021-08-02 16:23:12,FALSE,NA,"1422231518718697476",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lifewithnella",104,TRUE,FALSE,NA,NA
"RT @Amchizzy: Maria: What's this attitude you're giving me?

Whitemoney: This is the second time you're saying this to me.

Maria: Do you u…",FALSE,0,NA,2021-08-02 16:23:12,FALSE,NA,"1422231518190227461",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","melaninchelsea",9,TRUE,FALSE,NA,NA
"RT @BOKAMOS15865880: If you had a twin I would still choose you.🥺🥺🥺🥺♥️♥️♥️♥️♥️♥️🌹🌹🌹🌹🌹 @liquorose_    
#LiquoroseForTheMoney
#LiquoroseTheSh…",FALSE,0,NA,2021-08-02 16:23:12,FALSE,NA,"1422231516726317056",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Olorun_Nisolape",6,TRUE,FALSE,NA,NA
"RT @LiquoroseB: Have you seen a fine girl today?

Feel free to lick your screen and thank me later😉

My Liquorose 🍸🌹🌹🍸🍸🌹🍸🌹

#bbnaija 
 #BBN…",FALSE,0,NA,2021-08-02 16:23:10,FALSE,NA,"1422231512313905156",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","beeval4",2,TRUE,FALSE,NA,NA
"RT @iam_thandoe: For Emma to win HOH and pick Liqourbabe  #BBNaija https://t.co/NhohHa55UL",FALSE,0,NA,2021-08-02 16:23:08,FALSE,NA,"1422231503753330690",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","queen_anix",1,TRUE,FALSE,NA,NA
"RT @BBNUpdate6: MariaI : I actually topped charts for five years straight was number 1 and the next person was number 100

Cross: Maria you…",FALSE,0,NA,2021-08-02 16:23:08,FALSE,NA,"1422231502063030277",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","N021Balo",15,TRUE,FALSE,NA,NA
"RT @mrsp_ani: Arin almost swallowed Yousef's destiny #BBNaijia #BBNaija https://t.co/COlyn6te7S",FALSE,0,NA,2021-08-02 16:23:07,FALSE,NA,"1422231497944207360",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","imightdoitnow",159,TRUE,FALSE,NA,NA
"Do we have nominations today? #BBNaija",FALSE,0,NA,2021-08-02 16:23:07,FALSE,NA,"1422231497818443779",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NqobileButhel10",0,FALSE,FALSE,NA,NA
"RT @ghblogspot: Let's help Edmund Addai with a retweet🤲

#bbnaija sarkodie knust King Sark King Promise pere free shs Shatta Wale free shs…",FALSE,0,NA,2021-08-02 16:23:07,FALSE,NA,"1422231497520656384",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Deecrow49653470",51,TRUE,FALSE,NA,NA
"RT @JonathanOcheje: This dude is spitting facts... 💯, %

Pere|| Sammie || #BBNaija || #NiniKnights || #BBNaijaShineYaEye  || Buhari https:/…",FALSE,0,NA,2021-08-02 16:23:05,FALSE,NA,"1422231489366962178",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","BigMan_Xander",18,TRUE,FALSE,NA,NA
"RT @Zoldwazed: Team LIQUOROSE since the camera man rarely shows we should be going to ticktok and download her videos ppst them here and hy…",FALSE,0,NA,2021-08-02 16:23:05,FALSE,NA,"1422231488800624644",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Liquorosemylove",2,TRUE,FALSE,NA,NA
