"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @simplyAjay_: I love Twitter please 😂😂😂😂

Analysts plenty 😂😂😂😂
#BBNaija 
#BBNaijaShineYaEye",FALSE,0,NA,2021-08-04 12:33:00,FALSE,NA,"1422898362022604801",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","styleeandsass",1,TRUE,FALSE,NA,NA
"RT @Queen_Of_Kuvuki: Brighto walked sothat Pere could fly 😫😫😫
#bbnaija https://t.co/eHIYUdH8FF",FALSE,0,NA,2021-08-04 12:33:00,FALSE,NA,"1422898360776806406",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","DoraDefence",8,TRUE,FALSE,NA,NA
"These celebrities are trying to play a Nengi card on Maria. When Nengi was in the house, they acted like they don't… https://t.co/z4u2fetWtB",FALSE,0,NA,2021-08-04 12:32:59,TRUE,NA,"1422898360156033025",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NengiIStan1",0,FALSE,FALSE,NA,NA
"RT @babygyalchi: I think Pere wants to solicit for Sammie to peace.
He already told Sammie that angel ain’t for him earlier 

Pere our love…",FALSE,0,NA,2021-08-04 12:32:59,FALSE,NA,"1422898359040413707",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","nita_nashe",4,TRUE,FALSE,NA,NA
"RT @Kayomide007: This #Nini can lie! 
Omo see lies. 😱 

#BBNaija",FALSE,0,NA,2021-08-04 12:32:59,FALSE,NA,"1422898359019483140",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Kayomide007",1,TRUE,FALSE,NA,NA
"RT @MariaChike: Ladies and gentlemen, MARIA🗣

#BBNaija #MariaChike #MariaBBNaija https://t.co/xMEINNnPTN",FALSE,0,NA,2021-08-04 12:32:58,FALSE,NA,"1422898354971947010",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","promisechil",450,TRUE,FALSE,NA,NA
"RT @dammiedammie35: Pere mouth too much “ i read everyone’s body language since the first day” oshey sigmund freud 🙄 #BBNaija",FALSE,0,NA,2021-08-04 12:32:58,FALSE,NA,"1422898354644738048",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bhardd_lee",16,TRUE,FALSE,NA,NA
"RT @stunner_xoxo: This thing Pere is doing with Emmanuel is mind games #BBNaija",FALSE,0,NA,2021-08-04 12:32:58,FALSE,NA,"1422898353101283330",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Unwanabasi",4,TRUE,FALSE,NA,NA
"RT @FirstNewsngr_: If you like Maria you can go for her, I don't care. 
   Pere to Emmanuel
#BBNajia #BBNaija https://t.co/xcaT8VoZUi",FALSE,0,NA,2021-08-04 12:32:58,FALSE,NA,"1422898352275009543",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FirstNewsngr_",2,TRUE,FALSE,NA,NA
"RT @maziibe_: Me apologizing to all #BBNaija Lockdown housemates for not appreciating them enough because who are these ones???????",FALSE,0,NA,2021-08-04 12:32:57,FALSE,NA,"1422898350265937923",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","johnolum09",31,TRUE,FALSE,NA,NA
"RT @mosvinbami: Tega: God save you people I came in married if not, if na Sammie I like if Angel like let her sit on his face I will still…",FALSE,0,NA,2021-08-04 12:32:57,FALSE,NA,"1422898348621803522",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JustCallMe_Ani",7,TRUE,FALSE,NA,NA
