"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AccountBbn: Angel this is not how u said it yesterday.... yesterday it was more of a mockery the way u said it yesterday  #BBNaija #BBN…",FALSE,0,NA,2021-08-06 14:20:57,FALSE,NA,"1423650306307547136",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ritahmarylove",3,TRUE,FALSE,NA,NA
"RT @IamTopsy4real: See my sweet Jackie B everything set. Beauty with brain.

See shape see beauty. Hating her don’t move her a bit.❤️ #BBNa…",FALSE,0,NA,2021-08-06 14:20:57,FALSE,NA,"1423650306169131012",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jackiebentfans",5,TRUE,FALSE,NA,NA
"RT @TeamLiquoRose: Maria and Liquorose planned this fight. You can't convince me.

Maria : you see that Jackie B I want to tell her my mind…",FALSE,0,NA,2021-08-06 14:20:57,FALSE,NA,"1423650305724588037",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ThisNneka",39,TRUE,FALSE,NA,NA
"RT @armanie_f: Maria just relayed our message for us. She told Jackie B. “Your face is actually boring. I don’t like looking at it”
#BBNaij…",FALSE,0,NA,2021-08-06 14:20:57,FALSE,NA,"1423650304478810113",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Zee23294",10,TRUE,FALSE,NA,NA
"RT @JaynaijaBlog: Forget Angel and Beatrice, Liquorose is just so talented #BBNaijia  #BBNaija

 https://t.co/XEztX03a6l",FALSE,0,NA,2021-08-06 14:20:57,FALSE,NA,"1423650304155848704",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Boitume07159306",126,TRUE,FALSE,NA,NA
"RT @nonsook96346206: Maria reminds me of Megan thee Stallion hit  song

I'm a savage (yeah)
Classy, bougie, ratchet (yeah)

I am restaning,…",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650302599868417",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","VicNk4",18,TRUE,FALSE,NA,NA
"@Zoldwazed They never said this. #BBNaija  

The statue you people are hearing she said e be like I don cause trouble o",FALSE,0,"Zoldwazed",2021-08-06 14:20:56,FALSE,"1423650027700883458","1423650302377566216","1016041936589910016","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","agberofc",0,FALSE,FALSE,NA,NA
"RT @evelynadurojaye: I don’t get? You were gossiping about me and you want to tell me how to react 🙄 Liquorose has the right to react the w…",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650301459025921",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RoyaltyOnlineS1",3,TRUE,FALSE,NA,NA
"RT @badbitchwani: Honestly I’m so endeared to Angel 😭😭😭😭😭. The love I have for her. Biggie please let’s send our faves food. I know angel w…",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650300557242371",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","debz_szn",5,TRUE,FALSE,NA,NA
"Did you communicate this to him 🤦🏽‍♂️, if you don’t like him like that let him know #BBNaijia #BBNaija",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650299567251457",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","badboy05950280",0,FALSE,FALSE,NA,NA
"RT @ThatUrhoboGurl: So these ones need the men who are interested in Maria and Liquorose. Obviously Angel likes Emmanuel while Beatrice lik…",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650299462438925",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PenelopeNkosi4",5,TRUE,FALSE,NA,NA
"RT @stunner_xoxo: Someone apologised for something she didn’t even mean in a bad way and you held on to it because your spite is out of her…",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650299260985350",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Jamesoflife",23,TRUE,FALSE,NA,NA
"RT @toyagbos: Kanipe, you want to choose between these two, which would it be.
Oya, call or chat us on +2348081569309. We deliver Nationwid…",FALSE,0,NA,2021-08-06 14:20:56,FALSE,NA,"1423650298711658500",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Dontuali",4,TRUE,FALSE,NA,NA
"Emmanuel will be the end of me😂😂😂the way they mention him yho #BBNaija https://t.co/6zNFgT6ZiB",FALSE,0,NA,2021-08-06 14:20:55,FALSE,NA,"1423650296136339457",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","BlackdotTwiggie",0,FALSE,FALSE,NA,NA
"Angel think Beatrice is her friend, babe Beatrice called you fake oh  #BBNaija",FALSE,0,NA,2021-08-06 14:20:55,FALSE,NA,"1423650295935025157",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","janet_boniface",0,FALSE,FALSE,NA,NA
"RT @maziibe_: Biggie: How are you coping without friends and family? 

Whitemoney: I’m not missing anyone. I’m fine. I’ve been with them al…",FALSE,0,NA,2021-08-06 14:20:55,FALSE,NA,"1423650294924185603",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","masta_drizzz",331,TRUE,FALSE,NA,NA
"Liquorose is wrong but you can’t gossip about me and you want me to come face you when I am annoyed.  #bbnaija",FALSE,0,NA,2021-08-06 14:20:55,FALSE,NA,"1423650294626463750",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BelgianIcon",0,FALSE,FALSE,NA,NA
"Angel we love you o #BBNaija",FALSE,0,NA,2021-08-06 14:20:54,FALSE,NA,"1423650293884010500",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jessechikwe7",0,FALSE,FALSE,NA,NA
"RT @IamTopsy4real: See my sweet Jackie B everything set. Beauty with brain.

See shape see beauty. Hating her don’t move her a bit.❤️ #BBNa…",FALSE,0,NA,2021-08-06 14:20:54,FALSE,NA,"1423650293598855169",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PalomaEBK",5,TRUE,FALSE,NA,NA
"RT @NisforNora: I love you so much Angel. They're mad #BBNaija",FALSE,0,NA,2021-08-06 14:20:54,FALSE,NA,"1423650293154258954",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Enii_oluwa",2,TRUE,FALSE,NA,NA
"So thats why Arin dey support Angel, cause she sided her during task, I been knew 😀 #BBNaija",FALSE,0,NA,2021-08-06 14:20:54,FALSE,NA,"1423650293061926913",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","BAgain555",0,FALSE,FALSE,NA,NA
