"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AkpraiseMedia: Who won? 

RT for Maria
Like for Jackie B #BBNaija https://t.co/UKoBeE7HvH",FALSE,0,NA,2021-08-06 18:25:42,FALSE,NA,"1423711899695337475",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SQuaicoe1",301,TRUE,FALSE,NA,NA
"RT @enigma_onyx: Where did Biggie find these ones 😂😂😂😂 welcome back #Cross #BBNaijaSeason6 #BBNaijaShineYaEyes #BBNaija https://t.co/5TyZhQ…",FALSE,0,NA,2021-08-06 18:25:41,FALSE,NA,"1423711894725091337",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","hoyindharR",1,TRUE,FALSE,NA,NA
"#BBNaija they 've been planning coup against this babe, So Jackie B decided to be the scape goat..lmao

Maria be gi… https://t.co/L50mMV4bHb",FALSE,0,NA,2021-08-06 18:25:41,TRUE,NA,"1423711892887965698",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chinny_uc",0,FALSE,FALSE,NA,NA
"RT @BBN_GOSSIP_: Boma after Maria threw a plate into the sink and water splashed on him. #BBNaija #bbnaijia #BBNaijaShineYaEye https://t.co…",FALSE,0,NA,2021-08-06 18:25:41,FALSE,NA,"1423711892376281090",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LytSkinnedGirl",117,TRUE,FALSE,NA,NA
"Make 400k from 7odds with your registration bonus of 50k when you sign up on Melbet, fund it and place your bets.… https://t.co/2vBsvfI4Uf",FALSE,0,NA,2021-08-06 18:25:41,TRUE,NA,"1423711892300836865",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","First_alphas",0,FALSE,FALSE,NA,NA
"Tega reminds me of a Tyler Perry character 😂😂 #BBNaija",FALSE,0,NA,2021-08-06 18:25:40,FALSE,NA,"1423711891793317890",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","KarenDuah",0,FALSE,FALSE,NA,NA
"RT @mareeyarh_queen: I beg you in the name of God kindly retweet please 

7500 each
Delivery nationwide charges apply
DM or call 0806719201…",FALSE,0,NA,2021-08-06 18:25:40,FALSE,NA,"1423711889926787074",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mawuseagal",93,TRUE,FALSE,NA,NA
"RT @askmyfavez: Beatrice reminds me of Lucy, she’s a loose cannon. She will serve y’all’s favez their own breakfast too, just wait. #BBNaija",FALSE,0,NA,2021-08-06 18:25:38,FALSE,NA,"1423711883434106880",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DianaObike",14,TRUE,FALSE,NA,NA
"RT @Umwamikaziii: These girls are angry that Emmanuel did pursue them, with their big booty.
He instead went for a normal girl that's Liquo…",FALSE,0,NA,2021-08-06 18:25:38,FALSE,NA,"1423711882398027779",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","benis_kim",5,TRUE,FALSE,NA,NA
"RT @conny_young: New Balance kicks❤🔥

30k each
Sizes: 40-45

WhatsApp: https://t.co/Fg9NJAMJoc

Messi Barca PSG #BBNaija Wizkid Burna https…",FALSE,0,NA,2021-08-06 18:25:38,FALSE,NA,"1423711881437589510",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","obyn_designs",15,TRUE,FALSE,NA,NA
"RT @mareeyarh_queen: I beg you in the name of God kindly retweet please 

7500 each
Delivery nationwide charges apply
DM or call 0806719201…",FALSE,0,NA,2021-08-06 18:25:37,FALSE,NA,"1423711877054570506",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Adeola4christ1",93,TRUE,FALSE,NA,NA
"Nobody should slap anyone by mistake o I don’t want to hear #BBNaija",FALSE,0,NA,2021-08-06 18:25:36,FALSE,NA,"1423711873351000065",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ifynada",0,FALSE,FALSE,NA,NA
"RT @Mari_glamz: So let me get this straight….Angel isn’t allowed to talk about your special HMs but they can talk about others? It must be…",FALSE,0,NA,2021-08-06 18:25:36,FALSE,NA,"1423711872566579206",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","angelx212000",2,TRUE,FALSE,NA,NA
"RT @callmeLelo: Maria doesn't remember your faves names😂
She doesn't see them🙂😂

#BBNaija https://t.co/mjKj8shmLd",FALSE,0,NA,2021-08-06 18:25:35,FALSE,NA,"1423711869118914562",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MissGordons1",49,TRUE,FALSE,NA,NA
"RT @Tulla84692021: Team Maria welcome me😭😭😭💓💓💔💔
#BBNaija
#BBNaijaShineYaEyes",FALSE,0,NA,2021-08-06 18:25:35,FALSE,NA,"1423711868745617413",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bbmaria_socials",6,TRUE,FALSE,NA,NA
"RT @zinzi_mogale: 😂Anytime Tega and Cross are up I will vote for them😂💕They are just so lovable..😂❤️#BBNaija",FALSE,0,NA,2021-08-06 18:25:35,FALSE,NA,"1423711868074483714",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","hoyindharR",1,TRUE,FALSE,NA,NA
"RT @Lynofficial_: Say her name!!! #BBNaija https://t.co/5Da6OSG8NB",FALSE,0,NA,2021-08-06 18:25:35,FALSE,NA,"1423711867541852165",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","benis_kim",38,TRUE,FALSE,NA,NA
"RT @LiquoroseArmy: You can't bully Liquorose, either you join her or you rest in ... 🌹😍♥️🔥
#BBNaijia #BBNaija #FocusOnLiquorose https://t.c…",FALSE,0,NA,2021-08-06 18:25:34,FALSE,NA,"1423711866627530754",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","benis_kim",13,TRUE,FALSE,NA,NA
"RT @iamphveektor2: The smile you make when you know Team #whitemoney didn't let you down and the family is growing stronger #BBNaija https:…",FALSE,0,NA,2021-08-06 18:25:34,FALSE,NA,"1423711864895066115",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","OTloaded",203,TRUE,FALSE,NA,NA
"RT @Zamaswati_M: #BBNaija
Blessed to see Maria laughing and cruising again 🥺❤
No one can dim her light and I love that 🦋🦋

She'll be okay 🦋…",FALSE,0,NA,2021-08-06 18:25:34,FALSE,NA,"1423711864584802307",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Xolie09286586",26,TRUE,FALSE,NA,NA
"RT @theangeljbsmith: Good morning my lovelies 😂🤍

#BBNaijaShineYaEyes #archangels #bbnaija https://t.co/Ck6tfe0b1t",FALSE,0,NA,2021-08-06 18:25:34,FALSE,NA,"1423711863813124107",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","_sammanthaa_a",139,TRUE,FALSE,NA,NA
"RT @Zamaswati_M: #BBNaija
Blessed to see Maria laughing and cruising again 🥺❤
No one can dim her light and I love that 🦋🦋

She'll be okay 🦋…",FALSE,0,NA,2021-08-06 18:25:33,FALSE,NA,"1423711861594333189",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KRamompati",26,TRUE,FALSE,NA,NA
"RT @LesegoLaone: I love Angel so much #bbnaija https://t.co/g6ZtDjiLXs",FALSE,0,NA,2021-08-06 18:25:33,FALSE,NA,"1423711861279805441",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","angelx212000",10,TRUE,FALSE,NA,NA
"RT @SwedishRat: SASKAY the model. 

#BBNaija https://t.co/yYwoTmhKg7",FALSE,0,NA,2021-08-06 18:25:32,FALSE,NA,"1423711856405925894",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Ikgopol57015091",52,TRUE,FALSE,NA,NA
"These ones wasting their energy before the task🤣😂 #BBNaija",FALSE,0,NA,2021-08-06 18:25:32,FALSE,NA,"1423711856162746369",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PenelopeNkosi4",0,FALSE,FALSE,NA,NA
"RT @msteryLad: Y’ll said Liquorose was boring now she’s giving content so enjoy! #BBNaija https://t.co/HfTH7XbZ5x",FALSE,0,NA,2021-08-06 18:25:31,FALSE,NA,"1423711853729943553",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","BaMangwevu",98,TRUE,FALSE,NA,NA
"RT @EbubeAdanne: Where is my Whitemoney abeg?#BBNaija https://t.co/so37mTC5E4",FALSE,0,NA,2021-08-06 18:25:31,FALSE,NA,"1423711852597493765",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Cozybill1",2,TRUE,FALSE,NA,NA
"Cross is using all his energy …he’s going to fail this game when the arena is opened 🤣🤣🤣 #BBNaija",FALSE,1,NA,2021-08-06 18:25:30,FALSE,NA,"1423711848533200901",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MStampid",0,FALSE,FALSE,NA,NA
"RT @gwen_scholar: Maria is a content Queen...#BBNaija",FALSE,0,NA,2021-08-06 18:25:30,FALSE,NA,"1423711848369635331",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bbmaria_socials",5,TRUE,FALSE,NA,NA
