"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Which clinginess? are you still on Day 10? #bbnaija https://t.co/nsxXt6DDKn",FALSE,0,NA,2021-08-05 23:20:41,FALSE,NA,"1423423744433864706",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ChiutyChiuty",0,FALSE,FALSE,NA,NA
"As your enjoying you night FOLLOW EMMANUEL 🗣road to 200k #BBNaija https://t.co/myCVq86z4p",FALSE,0,NA,2021-08-05 23:20:40,FALSE,NA,"1423423741867003905",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MATILDAHbw",0,FALSE,FALSE,NA,NA
"RT @PettyAndShady01: One thing about Maria. If she feels she’s wrong, she will apologize. She’s not too proud to say sorry. #bbnaija",FALSE,0,NA,2021-08-05 23:20:40,FALSE,NA,"1423423740264734720",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Oyerevah",60,TRUE,FALSE,NA,NA
"Before it was 2 fans, then 3 fans , 5 fans and now is 10 fans abi? Hallelujah the ministry is growing 🤣🤣
Pere ure d… https://t.co/sHjOSDUFp4",FALSE,0,NA,2021-08-05 23:20:38,TRUE,NA,"1423423732798967811",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","enitan_06",0,FALSE,FALSE,NA,NA
"Sammie will come again now and be crying distraction 😆.  I love this boy  #BBNaija",FALSE,0,NA,2021-08-05 23:20:38,FALSE,NA,"1423423732115197956",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","theSeunOmolade",0,FALSE,FALSE,NA,NA
"See as body dey sweet Sammie  
He never know his distraction #BBNaija",FALSE,0,NA,2021-08-05 23:20:37,FALSE,NA,"1423423728134889477",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","dee_toria1226",0,FALSE,FALSE,NA,NA
"On a very serious note what i like most about this season hms is that they move on quickly from their ships and lea… https://t.co/wq4TL8nveZ",FALSE,0,NA,2021-08-05 23:20:37,TRUE,NA,"1423423726633238531",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Lezothi_T",0,FALSE,FALSE,NA,NA
"Which of the House Mates seem more natural? #BBNaija",FALSE,0,NA,2021-08-05 23:20:36,FALSE,NA,"1423423724628451328",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","idyudofia10",0,FALSE,FALSE,NA,NA
"RT @vibrantxxl: Saskay would claim to know a subject matter but would be ignorant of the whole thing 🤣 Yerins making her talkin nonsense 😆😫…",FALSE,0,NA,2021-08-05 23:20:36,FALSE,NA,"1423423723781169156",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","mahrteenz",1,TRUE,FALSE,NA,NA
"RT @Blepretty1: Na ona sabi that’s my ship and I’m sailing it!!!
#BBNaija",FALSE,0,NA,2021-08-05 23:20:35,FALSE,NA,"1423423719561695235",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Gossipgirls94",1,TRUE,FALSE,NA,NA
"RT @Bonolosworld: Lol Emmanuel and cross becoming besties that means its impossible for liquorose and cross to hookup😭🤣 #bbnaija",FALSE,0,NA,2021-08-05 23:20:34,FALSE,NA,"1423423714532773895",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Mimie_Suleiman",1,TRUE,FALSE,NA,NA
"RT @IStanaQueen4: I don’t care how much you dislike #EmmaRose, but one thing you have to admit is that they are fucken cute together #BBNai…",FALSE,0,NA,2021-08-05 23:20:33,FALSE,NA,"1423423710577504261",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MbaliMa56316036",32,TRUE,FALSE,NA,NA
"RT @TeamLiquoRose: Please pick up your brain from the trash so you can have sense 

#BBNaija https://t.co/nCWrJP4s5l",FALSE,0,NA,2021-08-05 23:20:32,FALSE,NA,"1423423709101150209",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iWasiu_Gh",1,TRUE,FALSE,NA,NA
"Follow Yousef on all media platforms #BBNaijaShineYaEyes #BBNaijaSeason6 #BBNaija https://t.co/JVggePXZno https://t.co/P7IWtvefxz",FALSE,0,NA,2021-08-05 23:20:32,FALSE,NA,"1423423708459372545",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","keletso30933369",0,FALSE,FALSE,NA,NA
"Sammie talks like he has a lot of food in his mouth. So inaudible. #BBNaija",FALSE,0,NA,2021-08-05 23:20:31,FALSE,NA,"1423423704717987844",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ShadowInDeDark",0,FALSE,FALSE,NA,NA
"RT @_divine_s: I love this daily dose of happiness Maria and Liquorose give me ☺️☺️☺️❤️#BBNaija https://t.co/10ex0uee6m",FALSE,0,NA,2021-08-05 23:20:31,FALSE,NA,"1423423702956445699",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","amanda_unusual",15,TRUE,FALSE,NA,NA
"RT @MATILDAHbw: Guy's please go FOLLOW EMMANUEL on Instagram BIKO🙏🤲 let's reach 200k #BBNaija https://t.co/WzTtATeNLf",FALSE,0,NA,2021-08-05 23:20:30,FALSE,NA,"1423423698825064448",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","EmmaRose_92",1,TRUE,FALSE,NA,NA
"Ah ah what did I miss ? Tot sammie was with Angel? What happen to Samgel #BBNaija",FALSE,0,NA,2021-08-05 23:20:27,FALSE,NA,"1423423687064178691",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","symply_kim",0,FALSE,FALSE,NA,NA
"Peace is so beautiful. #BBNaija",FALSE,0,NA,2021-08-05 23:20:27,FALSE,NA,"1423423686644748290",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","a_wemoye",0,FALSE,FALSE,NA,NA
"Samuel ship:
#BBNaija https://t.co/BpHBmFhZSr",FALSE,0,NA,2021-08-05 23:20:27,FALSE,NA,"1423423684677672960",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NicoleM92608744",0,FALSE,FALSE,NA,NA
"I hope Angel doesn’t pay attention to this boy anymore #BBNaija",FALSE,0,NA,2021-08-05 23:20:26,FALSE,NA,"1423423681909362688",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sandbabey",0,FALSE,FALSE,NA,NA
"RT @VirginHoelite: Sammie and Peace should just make it official. 

I’m tired of this hide &amp; seek. 

Leave Angel out of the drama! 

#bbnai…",FALSE,0,NA,2021-08-05 23:20:25,FALSE,NA,"1423423676695908353",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","iminathi_qebs",3,TRUE,FALSE,NA,NA
"RT @Nakiee3: #bbnaija my girls are going to sleep together,liquorose and Maria https://t.co/bBGK7cxrjE",FALSE,0,NA,2021-08-05 23:20:23,FALSE,NA,"1423423671247462401",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","blue_sithole",10,TRUE,FALSE,NA,NA
