"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TWEETORACLE: Peace emerging as the First ever head of House this season has a sense of poetic justice to it.
I mean it's only fitting f…",FALSE,0,NA,2021-07-26 19:40:07,FALSE,NA,"1419744358316785666",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","folarinbolaji1",5,TRUE,FALSE,NA,NA
"Yousef : bro no vex say peace pick me for deputy HOH . I see say you don dey do my work ..
Whitemoney : we got pres… https://t.co/PcaLIyocvq",FALSE,0,NA,2021-07-26 19:40:05,TRUE,NA,"1419744352960712710",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TemmyRunsewe",0,FALSE,FALSE,NA,NA
"RT @shafenoni: Emmanuel to Beatrice: So yiu brought this body to hide them under clothes

The men of this season are just too into women's…",FALSE,0,NA,2021-07-26 19:40:05,FALSE,NA,"1419744352239226885",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AusKeamogetswe",2,TRUE,FALSE,NA,NA
"#Sagamovement Saga #Bbnaija https://t.co/41cdUr1X1F",FALSE,0,NA,2021-07-26 19:40:05,FALSE,NA,"1419744352134303750",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","sagastan6",0,FALSE,FALSE,NA,NA
"RT @RealDreylo: This Jackie B carry load pass Jumia Delivery Van o. See Nyansh, Nengi pro max 😭 #BBNaija",FALSE,0,NA,2021-07-26 19:40:05,FALSE,NA,"1419744350775431172",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KamoruMadojuti1",170,TRUE,FALSE,NA,NA
"RT @Zamaswati_M: #BBNaija
HOH wears a necklace 😍😍😍❤❤❤",FALSE,0,NA,2021-07-26 19:40:04,FALSE,NA,"1419744347499728901",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Lami_ace",2,TRUE,FALSE,NA,NA
"Who's that Housemate already giving you that vibe you were looking forward to before BBNaija commenced?… https://t.co/YCfPFoOhtY",FALSE,0,NA,2021-07-26 19:40:04,TRUE,NA,"1419744346123997184",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","PulseNigeria247",0,FALSE,FALSE,NA,NA
"RT @baddest_cash: She is Spreading the vibes already 😍🔥
Liquorose 
You can’t love her less

#Bbnaija

 https://t.co/qgCZF3lRTn",FALSE,0,NA,2021-07-26 19:40:04,FALSE,NA,"1419744345163436033",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","esther_jacobb",171,TRUE,FALSE,NA,NA
"RT @uniqmine: \"I know you don’t have Netflix... but go and lock the door\"
#BBNaija https://t.co/PGb2NWIR22",FALSE,0,NA,2021-07-26 19:40:03,FALSE,NA,"1419744343821193226",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","akeera_khalifah",377,TRUE,FALSE,NA,NA
"RT @malikiumar085: Hi. A THREAD ☀️🥺
Caps Lock! Pls RT 🙏🔄 my business. Thanks

Caps 7k
Jerseys 5k
Shadda 3k

Location Kano
Delivery Nationwi…",FALSE,0,NA,2021-07-26 19:40:03,FALSE,NA,"1419744340625137664",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Mahmud_wazeeree",65,TRUE,FALSE,NA,NA
"RT @RealDreylo: Hi Maria, are you Anthony Joshua cus your beauty is a knockout #BBNaija https://t.co/uUv8h2OE2f",FALSE,0,NA,2021-07-26 19:39:59,FALSE,NA,"1419744327450996740",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KamoruMadojuti1",86,TRUE,FALSE,NA,NA
"#BBNaija
#Nini take me away....🔥 https://t.co/DFoF1B1J0C",FALSE,0,NA,2021-07-26 19:39:58,FALSE,NA,"1419744321566355459",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","KashKel_09",0,FALSE,FALSE,NA,NA
"RT @Stoicastic: This season of #BBNaija is actually very boring compared to the previous one, no?",FALSE,0,NA,2021-07-26 19:39:58,FALSE,NA,"1419744320664571906",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ChibuezeMiracl3",1,TRUE,FALSE,NA,NA
"RT @malikiumar085: Hi. A THREAD ☀️🥺
Caps Lock! Pls RT 🙏🔄 my business. Thanks

Caps 7k
Jerseys 5k
Shadda 3k

Location Kano
Delivery Nationwi…",FALSE,0,NA,2021-07-26 19:39:56,FALSE,NA,"1419744311571324932",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Yulietah2",64,TRUE,FALSE,NA,NA
"RT @Architect_Abel: Liquorose all my ego for you #BBNaija https://t.co/V5nY7otIYt",FALSE,0,NA,2021-07-26 19:39:56,FALSE,NA,"1419744311160328192",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AwaFierce",1,TRUE,FALSE,NA,NA
"RT @RealDreylo: Get you a girl that can do both. Liquorose 🔥🔥🔥🔥🔥 #BBNaija https://t.co/jxFJ7k7ZSN",FALSE,0,NA,2021-07-26 19:39:55,FALSE,NA,"1419744310111744002",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KamoruMadojuti1",370,TRUE,FALSE,NA,NA
"RT @Usmanashafe: This time last season, Brighto don finish 36 bags of semo #BBNaija https://t.co/JpCn4nDYE1",FALSE,0,NA,2021-07-26 19:39:55,FALSE,NA,"1419744309969043457",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Fremahyeboah1",10,TRUE,FALSE,NA,NA
"RT @NengiTrophy: Strong as Liquor and Soft as a Rose..

#bbnaija https://t.co/fRCMXp753U",FALSE,0,NA,2021-07-26 19:39:54,FALSE,NA,"1419744305502167040",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KadiatuDumbuya9",20,TRUE,FALSE,NA,NA
"RT @starbwoi_Val: Someone said #BBNAIJA WhatsApp groupchats are selling out more than Port Harcourt Lucky dube's ticket
😭😭It's been three m…",FALSE,0,NA,2021-07-26 19:39:54,FALSE,NA,"1419744303379881986",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","wildq15",2,TRUE,FALSE,NA,NA
"RT @King____Morgan: ZeeWorld:
Previously on Yousef and Maria 😩😂😭
#BBNaija https://t.co/LDKzhCq9MO",FALSE,0,NA,2021-07-26 19:39:54,FALSE,NA,"1419744303295913985",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sweetfragrancel",3,TRUE,FALSE,NA,NA
"So ... which of these seasons had the better house design overall? #BBNaija",FALSE,0,"BBAFans_",2021-07-26 19:39:52,FALSE,"1419743483619905536","1419744297725972497","1172852836532703232","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","BBAFans_",0,FALSE,FALSE,NA,NA
"#Sagamovement Saga #Bbnaija https://t.co/Bcz2ROt25O",FALSE,0,NA,2021-07-26 19:39:52,FALSE,NA,"1419744297461723137",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","sagastan6",0,FALSE,FALSE,NA,NA
"RT @malikiumar085: Hi. A THREAD ☀️🥺
Caps Lock! Pls RT 🙏🔄 my business. Thanks

Caps 7k
Jerseys 5k
Shadda 3k

Location Kano
Delivery Nationwi…",FALSE,0,NA,2021-07-26 19:39:52,FALSE,NA,"1419744294655561745",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","witivyy",63,TRUE,FALSE,NA,NA
"RT @ManLikeIcey: Y’all didn’t tell me Fk Abudu was in the house #BBNaija https://t.co/NFHSsS0kf5",FALSE,0,NA,2021-07-26 19:39:51,FALSE,NA,"1419744291891593216",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SoUnbent",220,TRUE,FALSE,NA,NA
