"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Fingerchops2: I Stan Maria..

🦋🦋🦋🦋🦋🦋🦋🦋

#bbnaija https://t.co/xqSyWKsplZ",FALSE,0,NA,2021-08-02 21:59:42,FALSE,NA,"1422316200625905669",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ndatilan3",11,TRUE,FALSE,NA,NA
"RT @HeyAnoosha: Lmaooo she was grabbing bread and stayed on top of him. These pikins ehn 😂😂😂😂 #BBNaija https://t.co/PygfBhx6wP",FALSE,0,NA,2021-08-02 21:59:41,FALSE,NA,"1422316199266955266",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Khanyi_Jamani",4,TRUE,FALSE,NA,NA
"Information reach me now Is that nepa poll don fall Ontop beggie studio.. We are currently looking for agbero to li… https://t.co/xHKAUivbyx",FALSE,0,NA,2021-08-02 21:59:41,TRUE,NA,"1422316197211746307",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dhe_kiitan",0,FALSE,FALSE,NA,NA
"RT @GinAndPeaches: Maria has been the topic since she entered that house. Her stardom is unmatched. Her personality stands out. Her beauty…",FALSE,0,NA,2021-08-02 21:59:41,FALSE,NA,"1422316197081669634",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TsevasS",9,TRUE,FALSE,NA,NA
"RT @Akhona_PQ: Beatrice was in a abusive marriage. She struggles with socialising, articulating and expressing herself. She's very emotiona…",FALSE,0,NA,2021-08-02 21:59:41,FALSE,NA,"1422316196746063873",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","BadUncleFrank",195,TRUE,FALSE,NA,NA
"RT @Greg_Collinz: Guys pls make una leave Maria, we all know she has done through mental stress pls I dey beg 😰😰
Chia I love that girl sha…",FALSE,0,NA,2021-08-02 21:59:40,FALSE,NA,"1422316192606400519",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","chatter_Boxxxxx",3,TRUE,FALSE,NA,NA
"#BBNaija is back.",FALSE,0,NA,2021-08-02 21:59:40,FALSE,NA,"1422316191264223241",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","alrhemist",0,FALSE,FALSE,NA,NA
"RT @Zamaswati_M: #BBNaija
Maybe the BBN production team is on strike 😏",FALSE,0,NA,2021-08-02 21:59:39,FALSE,NA,"1422316190131703815",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Zamaswati_M",2,TRUE,FALSE,NA,NA
"RT @sire_smiley: White money and Maria fight 

Hope they have the talk and settle.

#BBNaija #BBNaijia #BBNajia #BBNaijaShineYaEye #CrossNa…",FALSE,0,NA,2021-08-02 21:59:39,FALSE,NA,"1422316189083111426",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","estaphill3",97,TRUE,FALSE,NA,NA
"RT @worthy1_ogee: @Habsonfloww Feel a bit sorry for the wildcards, all the betrayal labels from their housemates, and also hate from fans.…",FALSE,0,NA,2021-08-02 21:59:39,FALSE,NA,"1422316187623596037",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","olubumsie",4,TRUE,FALSE,NA,NA
"RT @Engr_Series: Incase your fave isn't up, biko let's come together for Beatrice. Vote Beatrice! 🙏🏾😮‍💨
#BBNaija https://t.co/1eQU4YuEAU",FALSE,0,NA,2021-08-02 21:59:38,FALSE,NA,"1422316186600095744",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","emaokure",22,TRUE,FALSE,NA,NA
"Timeline Cleanse. This year I am not going to argue or defend.  Just hype my girls and keep moving. Believe what yo… https://t.co/8lEaXW373o",FALSE,0,NA,2021-08-02 21:59:38,TRUE,NA,"1422316185014706181",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","microbladng",0,FALSE,FALSE,NA,NA
"RT @krisayyor: Whitemoney said he knew Maria was the wildcard and kept quiet about it.

Maria had to nominate 4 housemates and she included…",FALSE,0,NA,2021-08-02 21:59:38,FALSE,NA,"1422316184461103104",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","7Dejinoni",114,TRUE,FALSE,NA,NA
"RT @sassy_v_: Lool even kayode go don tire for white money,I never see this kind thing for big brother house before 😂😂😂😂 #BBNaija https://t…",FALSE,0,NA,2021-08-02 21:59:38,FALSE,NA,"1422316183345369092",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Mizjosii",2,TRUE,FALSE,NA,NA
"RT @itswhitemoney: Who deyyyyyyyyyyy🗣🗣🗣

MoneyGang you know what time it is!

It’s time to turn the love you have for me into votes🗣🗣🗣🗣

#B…",FALSE,0,NA,2021-08-02 21:59:38,FALSE,NA,"1422316183320252418",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Ispeakfactssss",1044,TRUE,FALSE,NA,NA
"Why are some people offended that Whitemoney got nominated? 😂
He is popular and y'all are confident that you can sa… https://t.co/acw9rYrlep",FALSE,0,NA,2021-08-02 21:59:36,TRUE,NA,"1422316178593226754",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ObserverDistant",0,FALSE,FALSE,NA,NA
"Only Votes can keep them 🙏🏾#Bbnaija https://t.co/cFXjxEdqu9 https://t.co/mhZY4maqH1",FALSE,0,NA,2021-08-02 21:59:35,FALSE,NA,"1422316173866242050",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Nation1Don",0,FALSE,FALSE,NA,NA
"RT @OFFICIALDJSMART: Yipeee!🕺🕺🕺 
#BBNaija (advertisements) are back!",FALSE,0,NA,2021-08-02 21:59:35,FALSE,NA,"1422316170401755143",NA,"<a href=\"http://dasnaija.wordpress.com\" rel=\"nofollow\">klinzx</a>","DavidUdale",1,TRUE,FALSE,NA,NA
"RT @v_eenin: Someone said Maria’s game is over 😂becos she nominated whitemoney who is also an housemate ooo, You people are running Mad.…",FALSE,0,NA,2021-08-02 21:59:34,FALSE,NA,"1422316168984027145",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","beccasavage21",31,TRUE,FALSE,NA,NA
"Kayode should have played all adverts since for the next eviction show. Hehe  #BBNaija",FALSE,0,NA,2021-08-02 21:59:34,FALSE,NA,"1422316167234981890",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","wanzronnie94",0,FALSE,FALSE,NA,NA
"RT @shafenoni: This Arin is always feeling herself in that house, he go to shock am say nobody rate her for outside, yeye girl, Nini's pupp…",FALSE,0,NA,2021-08-02 21:59:32,FALSE,NA,"1422316161438474242",NA,"<a href=\"http://dasnaija.wordpress.com\" rel=\"nofollow\">klinzx</a>","DavidUdale",1,TRUE,FALSE,NA,NA
"RT @itswhitemoney: If I have ever entertained you at any time since I got into the house, this is the time to come through for me🙏🙏
  
Kind…",FALSE,0,NA,2021-08-02 21:59:32,FALSE,NA,"1422316160654139393",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","11_iamdodo",603,TRUE,FALSE,NA,NA
