"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @erigganewmoney: Abeg tell Ebuka we need babes oooooo #BBNaija",FALSE,0,NA,2021-07-24 21:08:16,FALSE,NA,"1419041765374447620",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Lawwizzy__",52,TRUE,FALSE,NA,NA
"RT @RealSnowlove: Who’s your  fave so far #BBNaija",FALSE,0,NA,2021-07-24 21:08:15,FALSE,NA,"1419041763684143108",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AugustusKing14",1,TRUE,FALSE,NA,NA
"Sammie could be a very good voice actor👌 #BBNaija",FALSE,0,NA,2021-07-24 21:08:15,FALSE,NA,"1419041762719543296",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Hunie_K",0,FALSE,FALSE,NA,NA
"RT @ShaluwahMuslim1: In a world full of pandemic  a doctor decided to join Big Brother Naija. 😂😂😂😂#BBNaija https://t.co/wMY6btBPK9",FALSE,0,NA,2021-07-24 21:08:15,FALSE,NA,"1419041761549119491",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sentinel__sam",140,TRUE,FALSE,NA,NA
"RT @iam__Claire: Tachaa my baby #BBNaija",FALSE,0,NA,2021-07-24 21:08:15,FALSE,NA,"1419041761163452419",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Malita71348734",9,TRUE,FALSE,NA,NA
"RT @Havilasauce: NOBODY:

WHITEMONEY:😂😂😂

#BBNaija https://t.co/FTT6RgdQJr",FALSE,0,NA,2021-07-24 21:08:14,FALSE,NA,"1419041760949547015",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MaameAbena_",799,TRUE,FALSE,NA,NA
"RT @KenMacushla: Morning Exercise in #BBNaija be like

Fitness Leader: You have to stretch your Hands towards your toes for 45seconds

Whit…",FALSE,0,NA,2021-07-24 21:08:14,FALSE,NA,"1419041759548506113",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thickthighsbb",3,TRUE,FALSE,NA,NA
"RT @VictorIsrael_: White Money be looking like he did his IT in Obi cubana’s house  #BBNaija https://t.co/tbxoqsHi8H",FALSE,0,NA,2021-07-24 21:08:14,FALSE,NA,"1419041758525198341",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ogbetac",98,TRUE,FALSE,NA,NA
"Yerins teeth though! #BBNaija",FALSE,0,NA,2021-07-24 21:08:14,FALSE,NA,"1419041757849849860",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Examplekhayc",0,FALSE,FALSE,NA,NA
"RT @officialannie__: No one like my 
OZOEMENA JOSEPH CHUKWU ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Nwoke Oma
Odoqwu🔥🔥🔥

Superions⭕️ GOLDEN BOY
Child of G…",FALSE,0,NA,2021-07-24 21:08:14,FALSE,NA,"1419041757711450117",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AlejandroJoy",9,TRUE,FALSE,NA,NA
"RT @urPapaDeyCraze: wetin boma fans go call themselves? boomerangs? #BBNaija",FALSE,0,NA,2021-07-24 21:08:14,FALSE,NA,"1419041757040242689",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","heisbjay",50,TRUE,FALSE,NA,NA
