"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @abe_ni32: Liquorose 🤣🤣🤣

It’s not even by mouth 
Go to Facebook #BBNaija https://t.co/YGMplp9F49",FALSE,0,NA,2021-08-01 10:14:44,FALSE,NA,"1421776403297624065",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NengiTrophy",2,TRUE,FALSE,NA,NA
"RT @rubylaren: Tega told Maria that she’s beautiful like Bianca ojukwu. Awwww. #bbnaija",FALSE,0,NA,2021-08-01 10:14:44,FALSE,NA,"1421776401624145927",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Ahmerano",2,TRUE,FALSE,NA,NA
"RT @TONTOLET: No Nengi - Laycon connection this season? I miss seeing them rock on Saturdays #BBNaija",FALSE,0,NA,2021-08-01 10:14:42,FALSE,NA,"1421776394971910147",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MaziUce2",96,TRUE,FALSE,NA,NA
"RT @owwwwhreoluowa: Let's get Maria to 200k followers on IG before the live show 🙏🏽. Click the link below please  https://t.co/pAzulJRL7Z #…",FALSE,0,NA,2021-08-01 10:14:42,FALSE,NA,"1421776393701150723",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DC_Olamii",5,TRUE,FALSE,NA,NA
"RT @Niniofficiall: Laycon 🙌🏾🙌🏾🙌🏾, President of iCONs Worldwide. The Verified Remix is 🔥 and our Girl (Nini) love that part and everything.…",FALSE,0,NA,2021-08-01 10:14:41,FALSE,NA,"1421776389724835848",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Temitayo951",505,TRUE,FALSE,NA,NA
"RT @liquorose_: Thank God for Life and this new month🙏🏾🥰
May this month of August be full of fun, adventures, and congratulations.

Happy N…",FALSE,0,NA,2021-08-01 10:14:40,FALSE,NA,"1421776386344292353",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tiorkhor",180,TRUE,FALSE,NA,NA
"RT @ChikaSandra24: If you love cross and Maria like this post and raise your hands Bc this guys are pure vibes  #BBNaija",FALSE,0,NA,2021-08-01 10:14:40,FALSE,NA,"1421776385031360515",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PinkieUnusual",10,TRUE,FALSE,NA,NA
"Are you really dancing if you have no facial expressions? These housemates definitely know how to rock the dance fl… https://t.co/kaEBiDJVOp",FALSE,0,"theNETng",2021-08-01 10:14:39,TRUE,"1421774789086048259","1421776382749601795","84620643","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","theNETng",0,FALSE,FALSE,NA,NA
"RT @rubydexy: Davido songs are topnotch Biko, my fave with hits back to back.
#BBNaija",FALSE,0,NA,2021-08-01 10:14:36,FALSE,NA,"1421776369923543040",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Rawf42960612",56,TRUE,FALSE,NA,NA
"RT @ChikaSandra24: I love cross Bc he doesn’t do too much to be noticed but you must notice him guy na pure vibes and cruise and it’s obvio…",FALSE,0,NA,2021-08-01 10:14:32,FALSE,NA,"1421776352336760835",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PinkieUnusual",5,TRUE,FALSE,NA,NA
"RT @AssistantEbukaa: There’s no sms voting, just online. By the time they split your faves vote 60%-40% your eye go clear 😂 #bbnaija",FALSE,0,NA,2021-08-01 10:14:31,FALSE,NA,"1421776346695585794",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Zainy_jubril",35,TRUE,FALSE,NA,NA
"RT @thatkidkeke4: Maria is a real game player 😂😂😂. All of you are confused who to ship her with, una go confuse tire #BBNaija",FALSE,0,NA,2021-08-01 10:14:30,FALSE,NA,"1421776346053758976",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TeeladVibes",1,TRUE,FALSE,NA,NA
"RT @abe_ni32: Liquorose 🤣🤣🤣

It’s not even by mouth 
Go to Facebook #BBNaija https://t.co/YGMplp9F49",FALSE,0,NA,2021-08-01 10:14:30,FALSE,NA,"1421776342979211266",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DaniiUloko",2,TRUE,FALSE,NA,NA
"RT @OneJoblessBoy: Sammie seems to be enjoying the most kisses.

#BBNaija 
#BBNaijaShineYaEye https://t.co/U8Bu1SFhaT",FALSE,0,NA,2021-08-01 10:14:29,FALSE,NA,"1421776341612040194",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dewums",2,TRUE,FALSE,NA,NA
"RT @LucianaEdet: So no one is missing me on the #BBNaija party nights! Ok o",FALSE,0,NA,2021-08-01 10:14:28,FALSE,NA,"1421776335253524481",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TonyScofield14",188,TRUE,FALSE,NA,NA
"Report this account nau 
#BBNaija https://t.co/3PZLGWOWgA",FALSE,0,NA,2021-08-01 10:14:27,FALSE,NA,"1421776331105357826",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Itumeleng_ye",0,FALSE,FALSE,NA,NA
"RT @sammielord_: May this new month give you courage, laughter, strength, confidence and inner peace.
Happy New Month #SArmy❤️

#SArmy #BBN…",FALSE,0,NA,2021-08-01 10:14:25,FALSE,NA,"1421776322339217409",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kenyanstanner",4,TRUE,FALSE,NA,NA
"Saga: What if we have been sharing information with the wildcards?

Arin: we are smart, we are not dumb. We haven't… https://t.co/wJYKVDYUwv",FALSE,0,NA,2021-08-01 10:14:24,TRUE,NA,"1421776321236058112",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TeamLiquoRose",0,FALSE,FALSE,NA,NA
"RT @rubylaren: Tega told Maria that she’s beautiful like Bianca ojukwu. Awwww. #bbnaija",FALSE,0,NA,2021-08-01 10:14:23,FALSE,NA,"1421776315246653447",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TeeladVibes",2,TRUE,FALSE,NA,NA
"Queen👑😍

#BBNaija
#MariaBBNaija https://t.co/xCttsPFtOw",FALSE,1,NA,2021-08-01 10:14:23,FALSE,NA,"1421776315162763266",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Busisiw88862505",0,FALSE,FALSE,NA,NA
"RT @liquorose_: Thank God for Life and this new month🙏🏾🥰
May this month of August be full of fun, adventures, and congratulations.

Happy N…",FALSE,0,NA,2021-08-01 10:14:23,FALSE,NA,"1421776314227363840",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Elonmuskwife2",180,TRUE,FALSE,NA,NA
"RT @SakasticBET: This is the most boring #BBNaija season.",FALSE,0,NA,2021-08-01 10:14:23,FALSE,NA,"1421776313111752708",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Abiolayk244",10,TRUE,FALSE,NA,NA
"RT @WealthyEmy: Tega’s Inlaw right now 
#BBNaija https://t.co/JBbsogyzIt",FALSE,0,NA,2021-08-01 10:14:22,FALSE,NA,"1421776311169732611",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","oraekene1",268,TRUE,FALSE,NA,NA
